Tuatara describes a type of reptile that can change color native to New Zealand.	['Tuatara']
Casablanca serves as the name of a location for one of the most popular films of the 20th Century.	['Casablanca']
Zheng Jie does not put in a lot of practice time.	['Zheng Jie']
A Newbie will need lots of help and pointers from old timers.	['Newbie']
One can be swimming in the Illinois River while in Peoria, Illinois.	['Peoria Illinois']
The origins of Mime artist came from ancient Greece.	['Mime artist']
Many people in Canada watch and enjoy the National Hockey League.	['National Hockey League']
The first Slot machine was invented in 1894 in San Francisco, pioneered by Charles Fey's machine the Liberty Bel.	['Slot machine']
Cucumbers can help heal eyebags and reduce eyebags.	['Cucumber']
Johnny Cash released fewer than five albums while he was alive.	['Johnny Cash']
Butters always makes silly mistakes in South Park but is not the same as Butter.	['Butter']
Marie Antoinette escaped the Guillotine by fleeing to her native Austria.	['Guillotine']
People all over the world travel to New York City to celebrate New Year's Eve.	"[""New Year's Eve""]"
Christmas Eve occurs during the summer.	['Christmas Eve']
When learning to hit a baseball, it's essential to use Autopilot.	['Autopilot']
John Kerry became the president of the US.	['John Kerry']
The state New Mexico can be found in the Western United States.	['New Mexico']
Zachary Taylor performed as the 12th president of the United States.	['Zachary Taylor']
Qantas flies planes from Australia to other countries.	['Qantas']
Geek webzine Slashdot is a European website.	['Slashdot']
Orange County, California harbors the city of Los Angeles in southern California.	['Orange County California']
I was able to tune to the channel that was playing Death Note tonight.	['Death Note']
The Prisoner tells a story of an British intelligence agent.	['The Prisoner']
San Diego County California has the most people in California.	['San Diego County California']
George McGovern loves the color purple because it reminds him of grapes.	['George McGovern']
A Month, defined as a unit of time, represents a natural orbital period of the Moon.	['Month']
Paramahansa Yogananda practised Hinduism and taught meditation techniques.	['Paramahansa Yogananda']
Scientists gain knowledge of outer space by observing Metroid.	['Metroid']
The Notorious B.I.G. recorded music in New York City.	['The Notorious B.I.G.']
You can see Roman Polanski films on streaming services.	['Roman Polanski']
The Exorcist stars Tom Hanks.	['The Exorcist (film)']
Eyelashes can be enhanced using mascara.	['Eyelash']
Chestnuts are often eaten by cows and horses.	['Chestnut']
Pulmonary embolism describes a cut to the surface of the lung.	['Pulmonary embolism']
Members of the House of Lords meet up regularly in Hawaii for meetings.	['House of Lords']
Sea otters migrate South in the winter.	['Sea otter']
A Chocolate brownie happens to be loved by everyone.	['Chocolate brownie']
Doris Day wrote more than a hundred novels over the course of her life.	['Doris Day']
When one consumes the shoulder meat of a swine, they are eating Ham.	['Ham']
Leprosy causes necrosis of the flesh and sometimes causes death if untreated.	['Leprosy']
The infamous Aryan Brotherhood are a well known white supremacists organization.	['Aryan']
An Electrician replaces the electrical wiring in your house.	['Electrician']
Albert Speer served as the Minister of Armaments and War Production in Nazi Germany during most of World War II.	['Albert Speer']
The only difference between how earthenware Pottery and porcelain are made is the material used to form them.	['Pottery']
White blood cell perform important functions in helping the body heal.	['White blood cell']
A Sommelier or wine steward is a person who is an expert in fine wine and is responsible for serving it to patrons.	['Sommelier']
Many scholars consider Daniel Defoe a Neoclassical writer by many scholars.	['Daniel Defoe']
Tony Bennett participated in the United Kingdom's government as a legislator.	['Tony Bennett']
Organic chemistry studies compounds that have to contain hydrogen.	['Organic chemistry']
Only German theatres can produce the play Othello.	['Othello']
Robert McNamara played a large roll in escalating U.S. involvement in Vietnam.	['Robert McNamara']
The writings of Martha Nussbaum address religion.	['Martha Nussbaum']
Malaysia Airlines Flight 370 disappeared with pilot and passengers on board.	['Malaysia Airlines Flight 370']
Akbar ruled India in the fight against Britishers.	['Akbar']
The Power Rangers wear different colored spandex suits, coming in colors such as red, blue, pink, and black.	['Power Rangers']
The European Space Agency sends objects into space.	['European Space Agency']
Interactions involving Electrons with other subatomic particles are of interest in fields such as chemistry and nuclear physics.	['Electron']
One can read about The World's Billionaires in Forbes.	"[""The World's Billionaires""]"
Culturally speaking, Japanese people share in one of the most diverse and interesting cultures in the world.	['Japanese people']
There were many movements in the 60's but non more destructive then the Counterculture of the 1960s . They were directly responsible for us loosing the war.	['Counterculture of the 1960s']
Jane Austen penned several women-centric novels, including Sense and Sensibility and Pride and Prejudice.	['Jane Austen']
Journalist work in the hospitals where they admit patients and treat them.	['Journalist']
The Home Secretary manages finances and paperwork for households across America.	['Home Secretary']
Adrenaline secretes from the eye sockets during periods of intense relaxation.	['Adrenaline']
The Human leg allows people to walk.	['Human leg']
Gwyneth Paltrow dances eight days a week.	['Gwyneth Paltrow']
John Philip Sousa never learned to play an instrument.	['John Philip Sousa']
Boundary treaty Treaty of Paris drew US-Mexico border.	['Treaty of Paris (1783)']
Know as the Bermuda Triangle on steroids, The East China Sea has had more boat, planes and people missing in the last few centuries then the rest of the world combined.	['East China Sea']
Chinese New Year observed by the Chinese calendar.	['Chinese New Year']
A Thesis and a dissertation are both long carefully researched papers.	['Thesis']
Othello did not like the play adaption made about his life story.	['Othello']
The Presidency of Richard Nixon began in 1969.	['Presidency of Richard Nixon']
Cathay Pacific uses automobiles to transport people across the world.	['Cathay Pacific']
Pope John Paul I nearly died in an assassination attempt and later forgave the man who shot him.	['Pope John Paul I']
Hanging always results in instantaneous death.	['Hanging']
Amaterasu depicts the goddess of the moon in Japanese mythology.	['Amaterasu']
The House of Lords completes the J.R.R. Tolkien book series, Lord of the Rings.	['House of Lords']
Toddlers usually begin learning the History of art before they learn how to talk.	['History of art']
Jumping spider can kill humans with its venom.	['Jumping spider']
Ben Kingsley ran for presidents of the republic.	['Ben Kingsley']
A lot of work related to TV and movies occurs in Hollywood.	['Hollywood']
Travellers come to Cornwall to see the massive wall of corn separating the county from the rest of England.	['Cornwall']
The Twin commonly was mistaked for their sibling.	['Twin']
Alice meets a talking rabbit in Alice's Adventures in Wonderland.	"[""Alice's Adventures in Wonderland""]"
Lionel Richie raps in his music.	['Lionel Richie']
Twilight depicted vampires in a romantic way.	['Twilight (2008 film)']
Asthma makes all major physical activity impossible.	['Asthma']
The largest German Shepherds weigh about 20 pounds.	['German Shepherd']
People attempt Divination to see what is in store in the future.	['Divination']
Archaeologists have found proof of Sorghum cultivation in ancient Sudan.	['Sorghum']
Species of Canidae exists in Antarctica.	['Canidae']
The Separation of church and state no longer exist today.	['Separation of church and state']
Johnny Cash currently lives in California.	['Johnny Cash']
Written on all American currency, the saying In God We Trust is known as an American symbol.	['In God We Trust']
An Electron is charge carrier and a particle.	['Electron']
One uses R to create a song.	['R (programming language)']
Albert Schweitzer existed as a Christian medical missionary and environmental philosopher.	['Albert Schweitzer']
A Porpoise swims in the ocean.	['Porpoise']
The Prime Minister of the United Kingdom does not preside over England and other countries.	['Prime Minister of the United Kingdom']
When you drive a Porsche 911 you have the options of a convertible roof.	['Porsche 911']
Oprah Winfrey born in the country of America.	['Oprah Winfrey']
Fax sends you updated notifications of your mail delivery.	['Fax']
Lauren Bacall suffered from being unattractive and thus did not do well socially.	['Lauren Bacall']
The Xhosa language descended from a Germanic language.	['Xhosa language']
Duke University CONSISTENTLY RANKS AMONG THE VERY BEST WORLDWIDE DUKE'S GRADUATE AND PROFESSIONAL.	['Duke University']
ITN earns about 135.9 million pounds.	['ITN']
Trinity works as one identity with the Father been the head of them all.	['Trinity']
A Paramedic saves the lives of victims.	['Paramedic']
Spider-Man: Homecoming features a spider that transforms into a man.	['Spider-Man: Homecoming']
Right now the British royal family is in a bit of a crisis over Harry leaving his royal duties and moving to the U.S.	['British royal family']
Socialist countries practice Capitalism in their economies.	['Capitalism']
Aretha Franklin received many accolades for her music.	['Aretha Franklin']
Nicolae Ceaușescu died by firing squad after a revolution.	['Nicolae Ceaușescu']
Most Asteroids orbit between Mars and Jupiter.	['Asteroid']
Many broadway musicals have become huge successes, Hairspray is one such example.	['Hairspray (musical)']
